Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome
26,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,Male,66,1,1,Laboratory Technician,4,Single,23213,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0,2340.0
37,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,623,2,Female,59,3,3,Manufacturing Director,4,Single,23848,4,Y,No,17,3,4,80,0,12,3,4,6,5,1,2,7491.0
46,Travel_Frequently,1034,Research & Development,18,1,Medical,1,624,1,Female,86,3,3,Healthcare Representative,3,Married,8984,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2,10527.0
41,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,625,2,Female,91,3,4,Manager,1,Married,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,16595.0
37,Non-Travel,142,Sales,9,4,Medical,1,626,1,Male,69,3,3,Sales Executive,2,Divorced,24666,1,Y,No,13,3,4,80,1,9,6,3,9,5,7,7,8834.0
52,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9,5577.0
32,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2,4707.0
24,Travel_Frequently,535,Sales,24,3,Medical,1,632,4,Male,38,3,1,Sales Representative,4,Married,5530,0,Y,No,13,3,3,80,2,3,3,3,2,2,2,1,2400.0
38,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0,9824.0
37,Travel_Rarely,446,Research & Development,1,4,Life Sciences,1,635,2,Female,65,3,2,Manufacturing Director,2,Married,15701,6,Y,No,12,3,2,80,1,8,2,2,6,5,4,3,6447.0
49,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,638,4,Male,58,2,5,Research Director,3,Divorced,2125,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9,19502.0
24,Travel_Rarely,691,Research & Development,23,3,Medical,1,639,2,Male,89,4,1,Research Scientist,4,Married,21630,1,Y,Yes,11,3,2,80,2,6,3,3,6,5,1,4,2725.0
26,Travel_Rarely,703,Sales,28,2,Marketing,1,641,1,Male,66,3,2,Sales Executive,2,Married,7428,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4,6272.0
24,Travel_Rarely,823,Research & Development,17,2,Other,1,643,4,Male,94,2,1,Laboratory Technician,2,Married,9100,1,Y,No,21,4,4,80,1,1,2,3,1,0,0,0,2127.0
50,Travel_Frequently,1246,Human Resources,3,3,Medical,1,644,1,Male,99,3,5,Manager,2,Married,7999,1,Y,No,11,3,3,80,1,32,2,3,32,5,10,7,18200.0
25,Travel_Rarely,622,Sales,13,1,Medical,1,645,2,Male,40,3,1,Sales Representative,3,Married,26376,1,Y,No,11,3,3,80,0,7,1,3,7,4,0,6,2096.0
24,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,647,1,Female,55,3,1,Laboratory Technician,3,Married,14168,1,Y,Yes,16,3,4,80,1,6,4,3,6,3,1,2,2886.0
30,Travel_Frequently,448,Sales,12,4,Life Sciences,1,648,2,Male,74,2,1,Sales Representative,1,Married,14470,1,Y,No,18,3,3,80,1,1,2,4,1,0,0,0,2033.0
34,Travel_Rarely,254,Research & Development,1,2,Life Sciences,1,649,2,Male,83,2,1,Research Scientist,4,Married,22794,1,Y,Yes,13,3,4,80,1,6,3,3,6,5,1,3,3622.0
31,Travel_Rarely,1365,Sales,13,4,Medical,1,650,2,Male,46,3,2,Sales Executive,1,Divorced,11512,2,Y,No,17,3,3,80,0,9,2,1,3,1,1,2,4233.0
35,Travel_Rarely,538,Research & Development,25,2,Other,1,652,1,Male,54,2,2,Laboratory Technician,4,Single,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2,3681.0
31,Travel_Rarely,525,Sales,6,4,Medical,1,653,1,Male,66,4,2,Sales Executive,4,Divorced,6219,4,Y,No,22,4,4,80,2,13,4,4,7,7,5,7,5460.0
27,Travel_Rarely,798,Research & Development,6,4,Medical,1,655,1,Female,66,2,1,Research Scientist,3,Divorced,5013,0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3,2187.0
37,Travel_Rarely,558,Sales,2,3,Marketing,1,656,4,Male,75,3,2,Sales Executive,3,Married,3010,4,Y,Yes,11,3,3,80,1,17,3,2,3,0,1,0,9602.0
20,Travel_Rarely,959,Research & Development,1,3,Life Sciences,1,657,4,Female,83,2,1,Research Scientist,2,Single,11757,1,Y,No,13,3,4,80,0,1,0,4,1,0,0,0,2836.0
42,Travel_Rarely,622,Research & Development,2,4,Life Sciences,1,659,3,Female,81,3,2,Healthcare Representative,4,Married,5718,1,Y,No,13,3,2,80,2,10,4,3,10,2,2,2,4089.0
43,Travel_Rarely,782,Research & Development,6,4,Other,1,661,2,Male,50,2,4,Research Director,4,Divorced,2671,4,Y,Yes,14,3,3,80,1,21,3,2,1,0,0,0,16627.0
38,Travel_Rarely,362,Research & Development,1,1,Life Sciences,1,662,3,Female,43,3,1,Research Scientist,1,Single,14561,3,Y,No,17,3,4,80,0,8,3,2,0,0,0,0,2619.0
43,Travel_Frequently,1001,Research & Development,9,5,Medical,1,663,4,Male,72,3,2,Laboratory Technician,3,Divorced,19627,3,Y,Yes,13,3,2,80,1,10,3,3,8,7,4,7,5679.0
48,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,1,664,4,Female,40,2,4,Manager,1,Married,17997,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2,15402.0
44,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,665,1,Female,50,2,2,Human Resources,3,Single,26894,4,Y,No,11,3,2,80,0,10,1,4,2,2,0,2,5985.0
34,Travel_Rarely,204,Sales,14,3,Technical Degree,1,666,3,Female,31,3,1,Sales Representative,3,Divorced,2912,1,Y,Yes,18,3,4,80,2,8,3,3,8,2,0,6,2579.0
27,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,85,3,1,Sales Representative,1,Divorced,16346,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2,3041.0
21,Travel_Rarely,1343,Sales,22,1,Technical Degree,1,669,3,Male,49,3,1,Sales Representative,3,Single,24444,1,Y,No,11,3,3,80,0,3,2,3,3,2,1,2,3447.0
44,Travel_Rarely,1315,Research & Development,3,4,Other,1,671,4,Male,35,3,5,Manager,4,Married,9358,4,Y,Yes,12,3,1,80,1,26,2,4,2,2,0,1,19222.76246441964
22,Travel_Rarely,604,Research & Development,6,1,Medical,1,675,1,Male,69,3,1,Research Scientist,3,Married,12145,0,Y,No,20,4,4,80,0,3,3,3,2,2,2,2,2499.28117659681
33,Travel_Rarely,1216,Sales,8,4,Marketing,1,677,3,Male,39,3,2,Sales Executive,3,Divorced,20431,0,Y,No,12,3,4,80,0,6,3,3,5,0,1,2,5731.3072915243065
32,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,679,1,Female,92,3,2,Research Scientist,4,Married,18089,1,Y,Yes,12,3,4,80,1,6,2,2,6,4,0,5,5306.468510797498
30,Travel_Frequently,160,Research & Development,3,3,Medical,1,680,3,Female,71,3,1,Research Scientist,3,Divorced,22653,1,Y,No,20,4,3,80,1,1,2,3,1,0,0,0,2182.0274276424343
53,Travel_Rarely,238,Sales,1,1,Medical,1,682,4,Female,34,3,2,Sales Executive,1,Single,7507,7,Y,No,20,4,4,80,0,18,2,4,14,7,8,10,6107.5886172643595
34,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,1,683,2,Male,42,3,1,Research Scientist,4,Married,7660,1,Y,No,12,3,4,80,1,10,4,2,10,9,8,8,2922.8755270023307
45,Travel_Frequently,306,Sales,26,4,Life Sciences,1,684,1,Female,100,3,2,Sales Executive,1,Married,5630,2,Y,No,14,3,4,80,2,5,4,3,1,1,0,0,5451.748060573356
26,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,686,3,Female,71,3,1,Laboratory Technician,4,Married,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2,2415.1446015067645
37,Travel_Rarely,482,Research & Development,3,3,Other,1,689,3,Male,36,3,3,Manufacturing Director,3,Married,9606,1,Y,No,15,3,3,80,1,10,2,3,10,7,7,8,8503.068814151933
29,Travel_Rarely,1176,Sales,3,2,Medical,1,690,2,Female,62,3,2,Sales Executive,3,Married,3487,1,Y,No,14,3,1,80,1,6,5,2,6,0,1,2,5803.451056284126
35,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691,2,Male,82,1,2,Research Scientist,4,Single,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8,6203.91070196919
33,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692,3,Male,30,3,2,Healthcare Representative,4,Divorced,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7,6452.446856425737
54,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3,Male,88,3,3,Human Resources,2,Married,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1,8730.192730021681
36,Travel_Rarely,913,Research & Development,9,2,Medical,1,699,2,Male,48,2,2,Manufacturing Director,2,Divorced,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2,6070.284939576922
27,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1,Male,54,2,1,Research Scientist,4,Single,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1,2718.338120233487
20,Travel_Rarely,1362,Research & Development,10,1,Medical,1,701,4,Male,32,3,1,Research Scientist,3,Single,26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1,2484.2572113651377
33,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1,Research Scientist,1,Single,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7,3022.3760599086363
35,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3,Male,41,2,1,Laboratory Technician,3,Married,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0,2147.109502332063
23,Travel_Rarely,885,Research & Development,4,3,Medical,1,705,1,Male,58,4,1,Research Scientist,1,Married,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2,2489.3385573448095
25,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707,4,Male,57,4,2,Sales Executive,2,Married,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,5569.5241808498085
38,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5,5669.474777855885
29,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,710,2,Male,76,1,1,Research Scientist,4,Divorced,18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8,2953.260324536884
48,Travel_Rarely,817,Sales,2,1,Marketing,1,712,2,Male,56,4,2,Sales Executive,2,Married,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2,5871.052213827472
27,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4,5702.997836522065
37,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4,Male,80,4,1,Research Scientist,4,Single,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0,2554.0732081559554
50,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4,Male,74,4,1,Laboratory Technician,3,Married,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8,2970.409738275045
34,Travel_Rarely,1442,Research & Development,9,3,Medical,1,717,4,Female,46,2,3,Healthcare Representative,2,Single,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7,8802.059065612622
24,Travel_Rarely,693,Sales,3,2,Life Sciences,1,720,1,Female,65,3,2,Sales Executive,3,Single,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,5711.318757035067
39,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10,6580.84873879791
32,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4,Single,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,5802.324740153796
50,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723,2,Male,50,3,2,Sales Executive,3,Married,23452,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3,6223.36656449153
38,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2,Healthcare Representative,4,Single,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8,5660.125807598472
27,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7,8526.32758981042
32,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,4,Single,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7,12815.398570250934
47,Travel_Rarely,703,Sales,14,4,Marketing,1,728,4,Male,42,3,2,Sales Executive,1,Single,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7,6186.36175041341
40,Travel_Frequently,580,Sales,5,4,Life Sciences,1,729,4,Male,48,2,3,Sales Executive,1,Married,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12,9085.250099177994
53,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3,Married,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3,16582.618747366345
41,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,731,2,Male,73,2,5,Manager,4,Divorced,8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,19170.20296368888
60,Travel_Rarely,1179,Sales,16,4,Marketing,1,732,1,Male,84,3,2,Sales Executive,1,Single,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2,5858.707167241484
27,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7,8486.256740759376
41,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,734,4,Male,59,2,5,Manager,3,Married,19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,18745.867186280284
50,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4,Male,54,3,1,Sales Representative,2,Married,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2,2205.1651272016475
28,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,741,1,Female,67,1,1,Research Scientist,2,Single,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7,3121.4785942142535
36,Non-Travel,427,Research & Development,8,3,Life Sciences,1,742,1,Female,63,4,3,Research Director,1,Married,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5,12348.291033321284
38,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0,7861.0
44,Non-Travel,381,Research & Development,24,3,Medical,1,744,1,Male,49,1,1,Laboratory Technician,3,Single,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4,3708.0
47,Travel_Frequently,217,Sales,3,3,Medical,1,746,4,Female,49,3,4,Sales Executive,3,Divorced,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13,13770.0
30,Travel_Rarely,501,Sales,27,5,Marketing,1,747,3,Male,99,3,2,Sales Executive,4,Divorced,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7,5304.0
29,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,749,3,Male,99,3,1,Sales Representative,3,Single,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0,2642.0
42,Travel_Frequently,933,Research & Development,19,3,Medical,1,752,3,Male,57,4,1,Research Scientist,3,Divorced,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2,2759.0
43,Travel_Frequently,775,Sales,15,3,Life Sciences,1,754,4,Male,47,2,2,Sales Executive,4,Married,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2,6804.0
34,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2,Female,96,3,2,Healthcare Representative,3,Single,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,6142.0
23,Travel_Rarely,650,Research & Development,9,1,Medical,1,758,2,Male,37,3,1,Laboratory Technician,1,Married,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2,2500.0
39,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,2,Married,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,6389.0
56,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3,Male,81,3,4,Healthcare Representative,4,Married,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1,11103.0
40,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4,Female,86,2,1,Research Scientist,4,Single,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3,2342.0
27,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,6811.0
29,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4,Male,83,3,1,Sales Representative,2,Divorced,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2,2297.0
53,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4,Single,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2,2450.0
35,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0,5093.0
32,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4,Married,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7,5309.0
38,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,Male,92,3,1,Research Scientist,3,Married,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1,3057.0
34,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0,5121.0
52,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,Male,31,2,4,Manager,1,Married,10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16,16856.0
33,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4,Single,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8,2686.0
25,Travel_Rarely,883,Sales,26,1,Medical,1,781,3,Female,32,3,2,Sales Executive,4,Single,22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4,6180.0
45,Travel_Rarely,954,Sales,2,2,Technical Degree,1,783,2,Male,46,1,2,Sales Representative,3,Single,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,6632.0
23,Travel_Rarely,310,Research & Development,10,1,Medical,1,784,1,Male,79,4,1,Research Scientist,3,Single,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2,3505.0
47,Travel_Frequently,719,Sales,27,2,Life Sciences,1,785,2,Female,77,4,2,Sales Executive,3,Single,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3,6397.0
34,Travel_Rarely,304,Sales,2,3,Other,1,786,4,Male,60,3,2,Sales Executive,4,Single,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4,6274.0
55,Travel_Rarely,725,Research & Development,2,3,Medical,1,787,4,Male,78,3,5,Manager,1,Married,21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4,19859.0
36,Non-Travel,1434,Sales,8,4,Life Sciences,1,789,1,Male,76,2,3,Sales Executive,1,Single,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9,7587.0
52,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,Male,41,3,1,Research Scientist,4,Married,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2,4258.0
26,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0,4364.0
29,Travel_Rarely,657,Research & Development,27,3,Medical,1,793,2,Female,66,3,2,Healthcare Representative,3,Married,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1,4335.0
26,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1,Single,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2,5326.0
34,Travel_Rarely,182,Research & Development,1,4,Life Sciences,1,797,2,Female,72,4,1,Research Scientist,4,Single,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3,3280.0
54,Travel_Rarely,376,Research & Development,19,4,Medical,1,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4,5485.0
27,Travel_Frequently,829,Sales,8,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4,Married,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1,4342.0
37,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,802,4,Female,82,3,1,Research Scientist,1,Divorced,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3,2782.0
38,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,803,1,Female,75,4,2,Manufacturing Director,1,Single,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12,5980.0
34,Travel_Rarely,121,Research & Development,2,4,Medical,1,804,3,Female,86,2,1,Research Scientist,1,Single,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3,4381.0
35,Travel_Rarely,384,Sales,8,4,Life Sciences,1,805,1,Female,72,3,1,Sales Representative,4,Married,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2,2572.0
30,Travel_Rarely,921,Research & Development,1,3,Life Sciences,1,806,4,Male,38,1,1,Laboratory Technician,3,Married,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2,3833.0
40,Travel_Frequently,791,Research & Development,2,2,Medical,1,807,3,Female,38,4,2,Healthcare Representative,2,Married,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7,4244.0
34,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,808,3,Female,93,3,2,Sales Executive,1,Married,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2,6500.0
42,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,809,2,Male,66,3,5,Manager,4,Divorced,16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9,18430.0
23,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,811,3,Male,63,4,1,Laboratory Technician,1,Married,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0,1601.0
24,Non-Travel,1092,Research & Development,9,3,Life Sciences,1,812,3,Male,60,2,1,Laboratory Technician,2,Divorced,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0,2694.0
52,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4,Female,82,3,2,Laboratory Technician,3,Married,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4,3149.0
50,Travel_Rarely,691,Research & Development,2,3,Medical,1,815,3,Male,64,3,4,Research Director,3,Married,6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3,17639.0
29,Travel_Rarely,805,Research & Development,1,2,Life Sciences,1,816,2,Female,36,2,1,Laboratory Technician,1,Married,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0,2319.0
33,Travel_Rarely,213,Research & Development,7,3,Medical,1,817,3,Male,49,3,3,Research Director,3,Married,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7,11691.0
33,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,Female,69,3,2,Sales Executive,1,Single,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2,5324.0
47,Travel_Rarely,202,Research & Development,2,2,Other,1,820,3,Female,33,3,4,Manager,4,Married,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0,16752.0
36,Travel_Rarely,676,Research & Development,1,3,Other,1,823,3,Female,35,3,2,Manufacturing Director,2,Married,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5,5228.0
29,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,1,824,3,Male,81,4,1,Research Scientist,3,Married,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7,2700.0
58,Travel_Rarely,286,Research & Development,2,4,Life Sciences,1,825,4,Male,31,3,5,Research Director,2,Single,25761,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8,19246.0
35,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,1,826,4,Female,40,4,1,Research Scientist,3,Single,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2,2506.0
42,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,827,4,Female,43,2,2,Manufacturing Director,4,Married,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2,6062.0
28,Travel_Rarely,890,Research & Development,2,4,Medical,1,828,3,Male,46,3,1,Research Scientist,3,Single,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1,4382.0
36,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,829,3,Male,36,3,1,Human Resources,2,Married,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4,2143.0
32,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3,Married,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8,6162.0
40,Travel_Frequently,720,Research & Development,16,4,Medical,1,832,1,Male,51,2,2,Laboratory Technician,3,Single,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0,5094.0
30,Travel_Rarely,946,Research & Development,2,3,Medical,1,833,3,Female,52,2,2,Manufacturing Director,4,Single,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0,6877.0
45,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,834,2,Female,95,2,1,Research Scientist,3,Single,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,2274.0
42,Travel_Rarely,933,Research & Development,29,3,Life Sciences,1,836,2,Male,98,3,2,Manufacturing Director,2,Married,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8,4434.0
